order_id,date,region,category,channel,quantity,unit_price,discount,revenue,month,month_num,quarter,profit_margin,profit
ORD-00955,2023-06-01,North,Clothing,Wholesale,13,157.66,0.05,1947.1,Jun,6,Q2,0.263,512.09
ORD-00956,2023-11-07,East,Furniture,Online,4,297.76,0.2,952.83,Nov,11,Q4,0.414,394.47
ORD-00957,2023-05-17,South,Furniture,Online,7,741.55,0.15,4412.22,May,5,Q2,0.195,860.38
ORD-00958,2023-09-04,South,Electronics,In-Store,6,414.4,0.1,2237.76,Sep,9,Q3,0.42,939.86
ORD-00959,2023-08-31,North,Electronics,Wholesale,2,1014.93,0.1,1826.87,Aug,8,Q3,0.39,712.48
ORD-00960,2023-01-31,South,Furniture,Online,10,149.92,0.0,1499.2,Jan,1,Q1,0.443,664.15
ORD-00961,2023-02-09,West,Clothing,In-Store,11,175.91,0.1,1741.51,Feb,2,Q1,0.213,370.94
ORD-00962,2023-08-17,West,Food & Beverage,Wholesale,11,32.46,0.0,357.06,Aug,8,Q3,0.183,65.34
ORD-00963,2023-02-05,South,Food & Beverage,Online,11,21.31,0.0,234.41,Feb,2,Q1,0.216,50.63
ORD-00964,2023-08-11,South,Food & Beverage,In-Store,8,19.58,0.0,156.64,Aug,8,Q3,0.434,67.98
ORD-00965,2023-01-06,West,Food & Beverage,Wholesale,7,28.76,0.1,181.19,Jan,1,Q1,0.217,39.32
ORD-00966,2023-11-18,South,Clothing,Online,7,199.83,0.0,1398.81,Nov,11,Q4,0.298,416.85
ORD-00967,2023-08-08,West,Food & Beverage,Online,14,17.12,0.0,239.68,Aug,8,Q3,0.241,57.76
ORD-00968,2023-03-16,East,Clothing,In-Store,8,38.58,0.0,308.64,Mar,3,Q1,0.239,73.76
ORD-00969,2023-01-04,East,Clothing,Online,12,125.31,0.0,1503.72,Jan,1,Q1,0.168,252.62
ORD-00970,2023-12-01,South,Food & Beverage,Online,12,31.87,0.0,382.44,Dec,12,Q4,0.288,110.14
ORD-00971,2023-05-14,South,Clothing,Wholesale,13,114.36,0.1,1338.01,May,5,Q2,0.397,531.19
ORD-00972,2023-04-28,South,Food & Beverage,In-Store,14,41.68,0.1,525.17,Apr,4,Q2,0.117,61.44
ORD-00973,2023-04-04,West,Food & Beverage,In-Store,11,19.69,0.0,216.59,Apr,4,Q2,0.411,89.02
ORD-00974,2023-03-03,East,Sports,In-Store,1,366.95,0.15,311.91,Mar,3,Q1,0.333,103.87
ORD-00975,2023-07-13,East,Sports,Online,13,191.2,0.1,2237.04,Jul,7,Q3,0.316,706.9
ORD-00976,2023-12-01,North,Clothing,Online,1,43.24,0.0,43.24,Dec,12,Q4,0.319,13.79
ORD-00977,2023-07-22,North,Clothing,Online,8,153.61,0.1,1105.99,Jul,7,Q3,0.204,225.62
ORD-00978,2023-01-26,South,Furniture,Online,4,607.35,0.2,1943.52,Jan,1,Q1,0.245,476.16
ORD-00979,2023-06-22,West,Clothing,In-Store,5,76.83,0.0,384.15,Jun,6,Q2,0.38,145.98
ORD-00980,2023-10-27,South,Food & Beverage,In-Store,8,39.18,0.0,313.44,Oct,10,Q4,0.207,64.88
ORD-00981,2023-05-13,East,Food & Beverage,Online,5,17.09,0.15,72.63,May,5,Q2,0.265,19.25
ORD-00982,2023-11-22,South,Food & Beverage,Online,10,29.47,0.05,279.96,Nov,11,Q4,0.107,29.96
ORD-00983,2023-04-28,South,Clothing,Online,4,181.89,0.0,727.56,Apr,4,Q2,0.357,259.74
ORD-00984,2023-11-20,East,Electronics,In-Store,12,290.21,0.05,3308.39,Nov,11,Q4,0.246,813.86
ORD-00985,2023-10-02,East,Clothing,Online,6,89.61,0.05,510.78,Oct,10,Q4,0.284,145.06
ORD-00986,2023-07-31,East,Electronics,Online,13,1012.2,0.15,11184.81,Jul,7,Q3,0.14,1565.87
ORD-00987,2023-08-13,East,Sports,In-Store,12,388.71,0.05,4431.29,Aug,8,Q3,0.447,1980.79
ORD-00988,2023-01-20,North,Clothing,Online,5,101.71,0.0,508.55,Jan,1,Q1,0.206,104.76
ORD-00989,2023-04-23,West,Electronics,Online,14,682.35,0.05,9075.25,Apr,4,Q2,0.322,2922.23
ORD-00990,2023-05-20,West,Electronics,In-Store,7,750.78,0.05,4992.69,May,5,Q2,0.303,1512.79
ORD-00991,2023-02-16,East,Food & Beverage,Online,14,56.28,0.0,787.92,Feb,2,Q1,0.375,295.47
ORD-00992,2023-01-01,West,Food & Beverage,In-Store,10,52.2,0.05,495.9,Jan,1,Q1,0.203,100.67
ORD-00993,2023-03-31,West,Clothing,Online,7,50.71,0.1,319.47,Mar,3,Q1,0.365,116.61
ORD-00994,2023-05-22,West,Electronics,Online,13,608.6,0.0,7911.8,May,5,Q2,0.234,1851.36
ORD-00995,2023-11-16,West,Clothing,Online,4,103.52,0.05,393.38,Nov,11,Q4,0.244,95.98
ORD-00996,2023-02-07,East,Clothing,Wholesale,12,162.04,0.0,1944.48,Feb,2,Q1,0.335,651.4
ORD-00997,2023-10-20,South,Food & Beverage,In-Store,13,38.16,0.0,496.08,Oct,10,Q4,0.375,186.03
ORD-00998,2023-05-19,South,Food & Beverage,Wholesale,5,40.98,0.0,204.9,May,5,Q2,0.333,68.23
ORD-00999,2023-12-22,South,Clothing,In-Store,13,199.68,0.0,2595.84,Dec,12,Q4,0.415,1077.27
ORD-01000,2023-11-29,North,Electronics,In-Store,3,228.71,0.1,617.52,Nov,11,Q4,0.2,123.5
ORD-01001,2023-09-16,West,Sports,Online,4,112.51,0.0,450.04,Sep,9,Q3,0.415,186.77
ORD-01002,2023-06-10,East,Furniture,Online,14,414.47,0.1,5222.32,Jun,6,Q2,0.146,762.46
ORD-01003,2023-06-27,East,Food & Beverage,Online,4,24.13,0.0,96.52,Jun,6,Q2,0.331,31.95
ORD-01004,2023-01-10,North,Electronics,Online,3,172.73,0.2,414.55,Jan,1,Q1,0.292,121.05
ORD-01005,2023-09-18,East,Furniture,Online,13,155.26,0.05,1917.46,Sep,9,Q3,0.273,523.47
ORD-01006,2023-05-18,South,Electronics,Online,10,865.0,0.1,7785.0,May,5,Q2,0.209,1627.06
ORD-01007,2023-06-21,North,Furniture,Online,5,801.05,0.0,4005.25,Jun,6,Q2,0.276,1105.45
ORD-01008,2023-01-13,East,Sports,Online,5,220.26,0.0,1101.3,Jan,1,Q1,0.157,172.9
ORD-01009,2023-06-17,North,Clothing,Online,11,117.05,0.0,1287.55,Jun,6,Q2,0.229,294.85
ORD-01010,2023-05-10,North,Electronics,In-Store,7,417.85,0.15,2486.21,May,5,Q2,0.135,335.64
ORD-01011,2023-03-25,East,Electronics,Wholesale,4,956.27,0.0,3825.08,Mar,3,Q1,0.3,1147.52
ORD-01012,2023-11-17,South,Clothing,Online,13,155.32,0.05,1918.2,Nov,11,Q4,0.134,257.04
ORD-01013,2023-11-15,East,Electronics,Online,4,767.78,0.1,2764.01,Nov,11,Q4,0.156,431.19
ORD-01014,2023-04-11,West,Electronics,Online,9,373.3,0.0,3359.7,Apr,4,Q2,0.13,436.76
ORD-01015,2023-11-25,West,Food & Beverage,Wholesale,6,10.34,0.1,55.84,Nov,11,Q4,0.233,13.01
ORD-01016,2023-09-30,East,Furniture,Online,4,132.68,0.05,504.18,Sep,9,Q3,0.395,199.15
ORD-01017,2023-09-22,South,Clothing,In-Store,2,126.69,0.1,228.04,Sep,9,Q3,0.417,95.09
ORD-01018,2023-02-07,West,Sports,Online,6,335.26,0.0,2011.56,Feb,2,Q1,0.125,251.44
ORD-01019,2023-04-04,West,Electronics,Online,2,1051.25,0.0,2102.5,Apr,4,Q2,0.322,677.0
ORD-01020,2023-04-05,East,Sports,Online,5,201.54,0.0,1007.7,Apr,4,Q2,0.34,342.62
ORD-01021,2023-11-01,East,Clothing,Online,6,161.17,0.1,870.32,Nov,11,Q4,0.287,249.78
ORD-01022,2023-03-10,East,Sports,Wholesale,4,380.35,0.05,1445.33,Mar,3,Q1,0.333,481.29
ORD-01023,2023-11-14,North,Food & Beverage,Online,14,20.13,0.0,281.82,Nov,11,Q4,0.182,51.29
ORD-01024,2023-08-24,North,Food & Beverage,In-Store,13,26.89,0.15,297.13,Aug,8,Q3,0.271,80.52
ORD-01025,2023-11-30,North,Sports,In-Store,3,374.65,0.0,1123.95,Nov,11,Q4,0.237,266.38
ORD-01026,2023-05-17,East,Clothing,In-Store,7,80.88,0.15,481.24,May,5,Q2,0.131,63.04
ORD-01027,2023-03-17,South,Sports,Online,2,368.13,0.2,589.01,Mar,3,Q1,0.319,187.89
ORD-01028,2023-02-04,West,Clothing,Online,13,196.59,0.15,2172.32,Feb,2,Q1,0.273,593.04
ORD-01029,2023-01-01,North,Clothing,Online,11,139.13,0.1,1377.39,Jan,1,Q1,0.196,269.97
ORD-01030,2023-10-23,South,Clothing,Online,14,167.04,0.0,2338.56,Oct,10,Q4,0.266,622.06
ORD-01031,2023-11-16,East,Furniture,In-Store,6,694.63,0.0,4167.78,Nov,11,Q4,0.371,1546.25
ORD-01032,2023-03-01,North,Electronics,Online,13,884.51,0.1,10348.77,Mar,3,Q1,0.381,3942.88
ORD-01033,2023-11-16,East,Furniture,In-Store,4,331.68,0.0,1326.72,Nov,11,Q4,0.327,433.84
ORD-01034,2023-12-15,South,Furniture,Online,6,126.82,0.0,760.92,Dec,12,Q4,0.264,200.88
ORD-01035,2023-11-24,North,Food & Beverage,Wholesale,4,23.87,0.1,85.93,Nov,11,Q4,0.302,25.95
ORD-01036,2023-09-24,North,Food & Beverage,Online,4,41.68,0.0,166.72,Sep,9,Q3,0.235,39.18
ORD-01037,2023-12-27,North,Clothing,Online,4,38.46,0.15,130.76,Dec,12,Q4,0.144,18.83
ORD-01038,2023-08-17,North,Clothing,Wholesale,9,22.15,0.1,179.42,Aug,8,Q3,0.235,42.16
ORD-01039,2023-09-27,South,Clothing,Online,7,45.14,0.1,284.38,Sep,9,Q3,0.286,81.33
ORD-01040,2023-11-12,North,Electronics,Wholesale,3,901.52,0.1,2434.1,Nov,11,Q4,0.31,754.57
ORD-01041,2023-10-13,West,Electronics,Online,3,1171.43,0.15,2987.15,Oct,10,Q4,0.428,1278.5
ORD-01042,2023-10-18,West,Clothing,Online,6,196.95,0.1,1063.53,Oct,10,Q4,0.372,395.63
ORD-01043,2023-08-01,East,Clothing,In-Store,6,108.92,0.05,620.84,Aug,8,Q3,0.153,94.99
ORD-01044,2023-06-14,North,Sports,Wholesale,4,351.66,0.0,1406.64,Jun,6,Q2,0.161,226.47
ORD-01045,2023-01-05,West,Furniture,Online,9,684.2,0.15,5234.13,Jan,1,Q1,0.135,706.61
ORD-01046,2023-12-05,West,Clothing,Wholesale,4,110.19,0.1,396.68,Dec,12,Q4,0.358,142.01
ORD-01047,2023-03-19,West,Furniture,In-Store,9,549.66,0.0,4946.94,Mar,3,Q1,0.347,1716.59
ORD-01048,2023-03-03,South,Electronics,In-Store,4,294.09,0.0,1176.36,Mar,3,Q1,0.445,523.48
ORD-01049,2023-05-12,North,Clothing,Online,2,188.78,0.05,358.68,May,5,Q2,0.283,101.51
ORD-01050,2023-03-30,South,Food & Beverage,Online,2,24.36,0.0,48.72,Mar,3,Q1,0.389,18.95
ORD-01051,2023-08-25,South,Furniture,Wholesale,5,445.84,0.15,1894.82,Aug,8,Q3,0.302,572.24
ORD-01052,2023-02-11,West,Clothing,Wholesale,4,140.9,0.2,450.88,Feb,2,Q1,0.406,183.06
ORD-01053,2023-03-30,West,Sports,Online,7,153.54,0.0,1074.78,Mar,3,Q1,0.352,378.32
ORD-01054,2023-10-23,East,Sports,Online,14,124.08,0.05,1650.26,Oct,10,Q4,0.325,536.33
ORD-01055,2023-11-24,North,Food & Beverage,Online,11,39.71,0.0,436.81,Nov,11,Q4,0.298,130.17
ORD-01056,2023-10-22,North,Furniture,In-Store,5,100.49,0.1,452.2,Oct,10,Q4,0.353,159.63
ORD-01057,2023-04-14,West,Food & Beverage,Online,6,44.64,0.0,267.84,Apr,4,Q2,0.247,66.16
ORD-01058,2023-01-14,West,Electronics,Online,10,689.72,0.05,6552.34,Jan,1,Q1,0.134,878.01
ORD-01059,2023-10-15,North,Clothing,Online,4,129.04,0.0,516.16,Oct,10,Q4,0.114,58.84
ORD-01060,2023-06-28,East,Electronics,In-Store,13,813.47,0.0,10575.11,Jun,6,Q2,0.268,2834.13
ORD-01061,2023-05-05,West,Furniture,Online,12,512.18,0.0,6146.16,May,5,Q2,0.31,1905.31
ORD-01062,2023-12-19,East,Furniture,Online,2,557.68,0.0,1115.36,Dec,12,Q4,0.128,142.77
ORD-01063,2023-01-23,South,Electronics,In-Store,13,867.98,0.05,10719.55,Jan,1,Q1,0.2,2143.91
ORD-01064,2023-03-04,West,Sports,In-Store,10,308.65,0.0,3086.5,Mar,3,Q1,0.213,657.42
ORD-01065,2023-05-23,South,Sports,Online,9,299.16,0.05,2557.82,May,5,Q2,0.297,759.67
ORD-01066,2023-06-02,West,Food & Beverage,Online,10,52.83,0.15,449.05,Jun,6,Q2,0.197,88.46
ORD-01067,2023-05-25,South,Furniture,In-Store,7,235.34,0.1,1482.64,May,5,Q2,0.133,197.19
ORD-01068,2023-08-13,West,Sports,In-Store,4,178.42,0.15,606.63,Aug,8,Q3,0.158,95.85
ORD-01069,2023-11-05,East,Electronics,In-Store,3,1145.19,0.15,2920.23,Nov,11,Q4,0.161,470.16
ORD-01070,2023-04-14,East,Food & Beverage,Wholesale,10,26.81,0.0,268.1,Apr,4,Q2,0.395,105.9
ORD-01071,2023-04-14,East,Electronics,In-Store,14,281.11,0.0,3935.54,Apr,4,Q2,0.2,787.11
ORD-01072,2023-02-08,South,Food & Beverage,In-Store,3,33.9,0.05,96.61,Feb,2,Q1,0.35,33.81
ORD-01073,2023-07-17,East,Clothing,Online,9,39.71,0.15,303.78,Jul,7,Q3,0.299,90.83
ORD-01074,2023-05-14,South,Sports,Online,5,105.06,0.2,420.24,May,5,Q2,0.442,185.75
ORD-01075,2023-03-08,West,Sports,Online,13,399.38,0.0,5191.94,Mar,3,Q1,0.195,1012.43
ORD-01076,2023-06-28,South,Electronics,Online,3,718.43,0.0,2155.29,Jun,6,Q2,0.155,334.07
ORD-01077,2023-02-11,West,Furniture,In-Store,5,312.93,0.0,1564.65,Feb,2,Q1,0.118,184.63
ORD-01078,2023-01-15,North,Sports,Online,2,398.07,0.1,716.53,Jan,1,Q1,0.184,131.84
ORD-01079,2023-04-21,North,Furniture,In-Store,11,872.58,0.05,9118.46,Apr,4,Q2,0.339,3091.16
ORD-01080,2023-06-06,North,Sports,Online,4,193.07,0.0,772.28,Jun,6,Q2,0.13,100.4
ORD-01081,2023-10-16,South,Furniture,Online,10,293.53,0.0,2935.3,Oct,10,Q4,0.186,545.97
ORD-01082,2023-08-19,North,Clothing,Wholesale,2,170.91,0.05,324.73,Aug,8,Q3,0.399,129.57
ORD-01083,2023-06-06,North,Clothing,Online,2,148.81,0.1,267.86,Jun,6,Q2,0.304,81.43
ORD-01084,2023-02-07,North,Electronics,Online,12,871.29,0.0,10455.48,Feb,2,Q1,0.124,1296.48
ORD-01085,2023-04-07,West,Food & Beverage,Online,8,54.12,0.15,368.02,Apr,4,Q2,0.117,43.06
ORD-01086,2023-10-16,East,Clothing,Wholesale,1,144.1,0.05,136.89,Oct,10,Q4,0.121,16.56
ORD-01087,2023-09-11,South,Furniture,Online,14,312.71,0.1,3940.15,Sep,9,Q3,0.43,1694.26
ORD-01088,2023-07-15,North,Furniture,In-Store,7,648.97,0.1,4088.51,Jul,7,Q3,0.397,1623.14
ORD-01089,2023-03-27,West,Furniture,Online,5,330.77,0.0,1653.85,Mar,3,Q1,0.396,654.92
ORD-01090,2023-11-18,East,Sports,In-Store,11,310.92,0.0,3420.12,Nov,11,Q4,0.423,1446.71
ORD-01091,2023-01-10,East,Sports,Online,8,259.31,0.1,1867.03,Jan,1,Q1,0.277,517.17
ORD-01092,2023-01-05,East,Clothing,In-Store,1,33.93,0.0,33.93,Jan,1,Q1,0.187,6.34
ORD-01093,2023-05-03,West,Food & Beverage,In-Store,11,33.21,0.1,328.78,May,5,Q2,0.24,78.91
ORD-01094,2023-11-26,North,Food & Beverage,In-Store,7,23.88,0.1,150.44,Nov,11,Q4,0.352,52.95
ORD-01095,2023-12-19,East,Furniture,In-Store,5,349.43,0.1,1572.44,Dec,12,Q4,0.407,639.98
ORD-01096,2023-04-28,West,Sports,In-Store,4,252.83,0.0,1011.32,Apr,4,Q2,0.252,254.85
ORD-01097,2023-10-21,West,Electronics,In-Store,7,488.44,0.0,3419.08,Oct,10,Q4,0.287,981.28
ORD-01098,2023-06-08,South,Electronics,Online,10,965.74,0.05,9174.53,Jun,6,Q2,0.426,3908.35
ORD-01099,2023-10-30,West,Sports,In-Store,2,56.19,0.0,112.38,Oct,10,Q4,0.138,15.51
ORD-01100,2023-08-16,East,Clothing,Online,12,138.87,0.1,1499.8,Aug,8,Q3,0.402,602.92
ORD-01101,2023-12-31,East,Food & Beverage,Online,1,49.51,0.1,44.56,Dec,12,Q4,0.156,6.95
ORD-01102,2023-08-04,West,Sports,Online,1,278.95,0.0,278.95,Aug,8,Q3,0.269,75.04
ORD-01103,2023-07-03,East,Electronics,Online,11,672.09,0.1,6653.69,Jul,7,Q3,0.176,1171.05
ORD-01104,2023-01-15,West,Sports,Online,12,381.61,0.0,4579.32,Jan,1,Q1,0.311,1424.17
ORD-01105,2023-06-06,East,Clothing,In-Store,1,73.99,0.0,73.99,Jun,6,Q2,0.296,21.9
ORD-01106,2023-05-16,South,Furniture,Online,12,95.72,0.2,918.91,May,5,Q2,0.233,214.11
ORD-01107,2023-09-18,North,Food & Beverage,Online,5,28.76,0.2,115.04,Sep,9,Q3,0.402,46.25
ORD-01108,2023-06-06,South,Sports,In-Store,10,42.21,0.05,401.0,Jun,6,Q2,0.331,132.73
ORD-01109,2023-02-16,South,Electronics,Online,7,1151.63,0.15,6852.2,Feb,2,Q1,0.352,2411.97
ORD-01110,2023-11-20,North,Furniture,In-Store,2,252.13,0.05,479.05,Nov,11,Q4,0.153,73.29
ORD-01111,2023-11-28,East,Food & Beverage,In-Store,10,48.39,0.0,483.9,Nov,11,Q4,0.409,197.92
ORD-01112,2023-06-22,North,Food & Beverage,Wholesale,8,47.6,0.0,380.8,Jun,6,Q2,0.158,60.17
ORD-01113,2023-05-10,West,Food & Beverage,In-Store,4,16.98,0.15,57.73,May,5,Q2,0.178,10.28
ORD-01114,2023-04-05,North,Electronics,Online,12,802.29,0.0,9627.48,Apr,4,Q2,0.145,1395.98
ORD-01115,2023-04-25,South,Clothing,Online,3,28.65,0.05,81.65,Apr,4,Q2,0.254,20.74
ORD-01116,2023-08-31,North,Clothing,Online,10,107.04,0.05,1016.88,Aug,8,Q3,0.411,417.94
ORD-01117,2023-10-19,East,Food & Beverage,Wholesale,11,5.81,0.1,57.52,Oct,10,Q4,0.188,10.81
ORD-01118,2023-10-09,South,Clothing,Online,8,185.81,0.0,1486.48,Oct,10,Q4,0.231,343.38
ORD-01119,2023-10-26,West,Electronics,Online,2,1174.89,0.0,2349.78,Oct,10,Q4,0.396,930.51
ORD-01120,2023-10-10,East,Sports,Online,11,112.24,0.0,1234.64,Oct,10,Q4,0.316,390.15
ORD-01121,2023-03-10,South,Electronics,In-Store,11,368.51,0.05,3850.93,Mar,3,Q1,0.363,1397.89
ORD-01122,2023-05-28,West,Sports,Online,13,308.88,0.1,3613.9,May,5,Q2,0.175,632.43
ORD-01123,2023-01-11,East,Food & Beverage,Wholesale,3,18.94,0.05,53.98,Jan,1,Q1,0.351,18.95
ORD-01124,2023-09-11,West,Food & Beverage,Online,12,54.23,0.1,585.68,Sep,9,Q3,0.18,105.42
ORD-01125,2023-11-26,North,Clothing,Online,3,123.31,0.0,369.93,Nov,11,Q4,0.446,164.99
ORD-01126,2023-12-26,North,Electronics,Online,10,518.32,0.15,4405.72,Dec,12,Q4,0.296,1304.09
ORD-01127,2023-02-07,West,Food & Beverage,In-Store,11,50.8,0.05,530.86,Feb,2,Q1,0.343,182.08
ORD-01128,2023-05-14,North,Food & Beverage,Wholesale,1,32.14,0.0,32.14,May,5,Q2,0.141,4.53
ORD-01129,2023-07-19,West,Food & Beverage,Online,6,55.14,0.0,330.84,Jul,7,Q3,0.188,62.2
ORD-01130,2023-01-23,East,Electronics,Online,2,1124.41,0.1,2023.94,Jan,1,Q1,0.149,301.57
ORD-01131,2023-10-30,South,Food & Beverage,In-Store,1,14.1,0.15,11.98,Oct,10,Q4,0.237,2.84
ORD-01132,2023-12-12,West,Food & Beverage,Online,2,5.13,0.0,10.26,Dec,12,Q4,0.199,2.04
ORD-01133,2023-10-29,South,Food & Beverage,Online,12,59.12,0.1,638.5,Oct,10,Q4,0.357,227.94
ORD-01134,2023-12-29,South,Food & Beverage,Online,6,54.84,0.0,329.04,Dec,12,Q4,0.138,45.41
ORD-01135,2023-08-06,West,Food & Beverage,Online,14,8.05,0.0,112.7,Aug,8,Q3,0.363,40.91
ORD-01136,2023-05-21,North,Food & Beverage,Online,4,50.82,0.05,193.12,May,5,Q2,0.116,22.4
ORD-01137,2023-04-14,East,Electronics,Online,6,630.7,0.05,3594.99,Apr,4,Q2,0.171,614.74
ORD-01138,2023-07-29,South,Furniture,Online,12,292.35,0.1,3157.38,Jul,7,Q3,0.377,1190.33
ORD-01139,2023-04-21,East,Electronics,In-Store,9,1072.68,0.0,9654.12,Apr,4,Q2,0.36,3475.48
ORD-01140,2023-04-14,South,Clothing,Online,13,55.4,0.0,720.2,Apr,4,Q2,0.267,192.29
ORD-01141,2023-11-12,West,Clothing,In-Store,10,190.51,0.0,1905.1,Nov,11,Q4,0.117,222.9
ORD-01142,2023-06-20,North,Electronics,Online,12,365.9,0.0,4390.8,Jun,6,Q2,0.313,1374.32
ORD-01143,2023-12-22,East,Clothing,In-Store,10,130.46,0.0,1304.6,Dec,12,Q4,0.242,315.71
ORD-01144,2023-11-20,South,Electronics,Online,8,384.24,0.0,3073.92,Nov,11,Q4,0.211,648.6
ORD-01145,2023-05-13,West,Food & Beverage,In-Store,1,35.01,0.0,35.01,May,5,Q2,0.324,11.34
ORD-01146,2023-10-20,West,Sports,Online,13,283.07,0.0,3679.91,Oct,10,Q4,0.253,931.02
ORD-01147,2023-11-24,South,Electronics,Wholesale,8,349.74,0.05,2658.02,Nov,11,Q4,0.132,350.86
ORD-01148,2023-05-07,South,Sports,Online,9,222.73,0.0,2004.57,May,5,Q2,0.421,843.92
ORD-01149,2023-04-16,South,Furniture,Online,6,464.63,0.0,2787.78,Apr,4,Q2,0.372,1037.05
ORD-01150,2023-04-02,North,Clothing,Wholesale,10,32.79,0.05,311.5,Apr,4,Q2,0.12,37.38
ORD-01151,2023-10-14,South,Electronics,In-Store,5,1009.22,0.0,5046.1,Oct,10,Q4,0.284,1433.09
ORD-01152,2023-02-20,South,Furniture,Online,6,355.26,0.05,2024.98,Feb,2,Q1,0.129,261.22
ORD-01153,2023-01-29,North,Food & Beverage,Wholesale,13,36.6,0.0,475.8,Jan,1,Q1,0.393,186.99
ORD-01154,2023-10-23,West,Food & Beverage,Online,6,33.31,0.0,199.86,Oct,10,Q4,0.315,62.96
ORD-01155,2023-10-24,South,Electronics,Online,9,688.92,0.0,6200.28,Oct,10,Q4,0.16,992.04
ORD-01156,2023-08-02,East,Electronics,Wholesale,4,262.58,0.0,1050.32,Aug,8,Q3,0.107,112.38
ORD-01157,2023-09-24,West,Clothing,Online,2,96.23,0.05,182.84,Sep,9,Q3,0.111,20.3
ORD-01158,2023-09-14,East,Clothing,Wholesale,11,101.43,0.15,948.37,Sep,9,Q3,0.278,263.65
ORD-01159,2023-10-29,South,Electronics,Online,11,920.32,0.0,10123.52,Oct,10,Q4,0.357,3614.1
ORD-01160,2023-04-11,North,Clothing,In-Store,9,171.2,0.0,1540.8,Apr,4,Q2,0.142,218.79
ORD-01161,2023-12-12,North,Food & Beverage,In-Store,2,34.97,0.1,62.95,Dec,12,Q4,0.177,11.14
ORD-01162,2023-04-20,North,Sports,Wholesale,10,62.11,0.0,621.1,Apr,4,Q2,0.215,133.54
ORD-01163,2023-07-01,South,Clothing,In-Store,9,62.63,0.1,507.3,Jul,7,Q3,0.176,89.28
ORD-01164,2023-11-09,South,Sports,Online,2,91.03,0.0,182.06,Nov,11,Q4,0.237,43.15
ORD-01165,2023-01-01,East,Clothing,In-Store,12,42.43,0.2,407.33,Jan,1,Q1,0.296,120.57
ORD-01166,2023-11-15,North,Furniture,Online,8,380.04,0.0,3040.32,Nov,11,Q4,0.34,1033.71
ORD-01167,2023-02-24,South,Electronics,In-Store,9,390.86,0.0,3517.74,Feb,2,Q1,0.437,1537.25
ORD-01168,2023-05-29,West,Food & Beverage,Wholesale,12,17.01,0.15,173.5,May,5,Q2,0.426,73.91
ORD-01169,2023-11-05,South,Sports,Online,10,50.24,0.05,477.28,Nov,11,Q4,0.3,143.18
ORD-01170,2023-05-17,South,Food & Beverage,In-Store,9,5.97,0.05,51.04,May,5,Q2,0.357,18.22
ORD-01171,2023-07-21,West,Clothing,Online,10,38.5,0.1,346.5,Jul,7,Q3,0.433,150.03
ORD-01172,2023-11-09,North,Food & Beverage,Online,9,14.47,0.05,123.72,Nov,11,Q4,0.129,15.96
ORD-01173,2023-04-27,West,Electronics,Online,2,602.53,0.0,1205.06,Apr,4,Q2,0.102,122.92
ORD-01174,2023-06-03,North,Sports,In-Store,4,218.89,0.05,831.78,Jun,6,Q2,0.11,91.5
ORD-01175,2023-10-18,West,Furniture,Online,7,195.29,0.0,1367.03,Oct,10,Q4,0.297,406.01
ORD-01176,2023-03-04,East,Clothing,In-Store,12,96.46,0.1,1041.77,Mar,3,Q1,0.367,382.33
ORD-01177,2023-09-01,North,Furniture,Online,2,360.23,0.2,576.37,Sep,9,Q3,0.228,131.41
ORD-01178,2023-01-25,South,Food & Beverage,In-Store,1,15.09,0.0,15.09,Jan,1,Q1,0.291,4.39
ORD-01179,2023-03-31,East,Electronics,Online,3,157.18,0.0,471.54,Mar,3,Q1,0.281,132.5
ORD-01180,2023-03-16,North,Food & Beverage,In-Store,12,30.69,0.0,368.28,Mar,3,Q1,0.133,48.98
ORD-01181,2023-10-21,North,Electronics,Online,4,869.93,0.0,3479.72,Oct,10,Q4,0.213,741.18
ORD-01182,2023-07-29,North,Food & Beverage,In-Store,8,17.45,0.15,118.66,Jul,7,Q3,0.107,12.7
ORD-01183,2023-12-13,West,Food & Beverage,Online,6,12.25,0.0,73.5,Dec,12,Q4,0.139,10.22
ORD-01184,2023-01-17,North,Food & Beverage,In-Store,11,53.79,0.0,591.69,Jan,1,Q1,0.384,227.21
ORD-01185,2023-05-08,South,Furniture,Online,2,305.52,0.1,549.94,May,5,Q2,0.39,214.48
ORD-01186,2023-12-30,North,Furniture,In-Store,9,263.36,0.15,2014.7,Dec,12,Q4,0.381,767.6
ORD-01187,2023-09-08,South,Electronics,Online,14,1049.95,0.05,13964.34,Sep,9,Q3,0.354,4943.38
ORD-01188,2023-06-28,South,Food & Beverage,In-Store,2,49.94,0.05,94.89,Jun,6,Q2,0.378,35.87
ORD-01189,2023-07-01,South,Clothing,Online,13,100.7,0.05,1243.64,Jul,7,Q3,0.335,416.62
ORD-01190,2023-06-01,East,Furniture,Online,12,481.18,0.2,4619.33,Jun,6,Q2,0.334,1542.86
ORD-01191,2023-01-25,South,Clothing,Online,5,59.19,0.05,281.15,Jan,1,Q1,0.334,93.9
ORD-01192,2023-06-29,West,Electronics,Online,12,232.22,0.05,2647.31,Jun,6,Q2,0.28,741.25
ORD-01193,2023-07-17,North,Food & Beverage,Online,4,36.54,0.0,146.16,Jul,7,Q3,0.227,33.18
ORD-01194,2023-12-10,West,Electronics,Wholesale,13,253.26,0.0,3292.38,Dec,12,Q4,0.356,1172.09
